Suspense Type,Company,Family Number,Policy Number,Group Number,Group Name,Division Number,Original Cycle Date,Suspense Account,Item Type,Item Status,Item Age,Deposit Amount,Withdrawal Amount,Remaining Deposit Balance,Description,Product LOB,Payment Method,Carrier Code,Processed User,Policy Status,Batch Number
Policy,Unum,F100112078,08F9532509,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,6.09,0.00,6.09,Internal transfer to policy 08F9532509 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100109362,08F9532514,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,12.18,0.00,12.18,Internal transfer to policy 08F9532514 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100109362,08F9532514,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,12.18,0.00,12.18,Internal transfer to policy 08F9532514 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100107033,08F9532517,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,9.23,0.00,5.56,Internal transfer to policy 08F9532517 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100108092,08F9532521,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,8.94,0.00,1.32,Internal transfer to policy 08F9532521 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100108092,08F9532521,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,8.94,0.00,8.94,Internal transfer to policy 08F9532521 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100108081,08F9532530,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,7.62,0.00,3.54,Internal transfer to policy 08F9532530 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100108662,08F9532533,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,7.87,0.00,2.79,Internal transfer to policy 08F9532533 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100106875,08F9532550,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,6.09,0.00,6.09,Internal transfer to policy 08F9532550 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100106875,08F9532550,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,6.09,0.00,6.09,Internal transfer to policy 08F9532550 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100108511,08F9532566,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,5.08,0.00,5.08,Internal transfer to policy 08F9532566 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100108511,08F9532566,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,5.08,0.00,5.08,Internal transfer to policy 08F9532566 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100109846,08F9532581,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,6.10,0.00,3.90,Internal transfer to policy 08F9532581 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100108483,08F9532589,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,5.08,0.00,0.78,Internal transfer to policy 08F9532589 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100108619,08F9532593,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,6.10,0.00,6.10,Internal transfer to policy 08F9532593 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100108619,08F9532593,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,6.10,0.00,6.10,Internal transfer to policy 08F9532593 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100106152,08F9532610,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,7.62,0.00,7.62,Internal transfer to policy 08F9532610 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100106152,08F9532610,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,7.62,0.00,7.62,Internal transfer to policy 08F9532610 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100111753,08F9532701,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,5.08,0.00,5.08,Internal transfer to policy 08F9532701 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100111753,08F9532701,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,5.08,0.00,4.14,Internal transfer to policy 08F9532701 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100109522,08F9532714,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,5.58,0.00,4.95,Internal transfer to policy 08F9532714 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100109865,08F9532722,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,28.63,0.00,28.63,Internal transfer to policy 08F9532722 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100109865,08F9532722,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,28.63,0.00,28.63,Internal transfer to policy 08F9532722 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100107891,08F9532728,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,10.15,0.00,10.15,Internal transfer to policy 08F9532728 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100107891,08F9532728,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,10.15,0.00,10.15,Internal transfer to policy 08F9532728 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100107268,08F9532736,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,7.62,0.00,7.62,Internal transfer to policy 08F9532736 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100107268,08F9532736,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,7.62,0.00,6.12,Internal transfer to policy 08F9532736 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100111787,08F9532738,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,9.14,0.00,4.24,Internal transfer to policy 08F9532738 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100111787,08F9532738,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,9.14,0.00,9.14,Internal transfer to policy 08F9532738 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100110861,08F9532763,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,7.87,0.00,3.22,Internal transfer to policy 08F9532763 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100110861,08F9532763,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,7.87,0.00,7.87,Internal transfer to policy 08F9532763 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100112245,08F9532767,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,9.65,0.00,7.00,Internal transfer to policy 08F9532767 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100112245,08F9532767,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,9.65,0.00,9.65,Internal transfer to policy 08F9532767 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100108302,08F9532775,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,4.62,0.00,4.62,Internal transfer to policy 08F9532775 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100108302,08F9532775,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,4.62,0.00,4.62,Internal transfer to policy 08F9532775 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100109762,08F9532780,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,12.59,0.00,3.60,Internal transfer to policy 08F9532780 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100108074,08F9532781,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,6.09,0.00,6.09,Internal transfer to policy 08F9532781 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100108074,08F9532781,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,6.09,0.00,6.09,Internal transfer to policy 08F9532781 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100106332,08F9532790,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,7.62,0.00,1.02,Internal transfer to policy 08F9532790 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100106332,08F9532790,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,7.62,0.00,7.62,Internal transfer to policy 08F9532790 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100108256,08F9532793,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,9.23,0.00,9.23,Internal transfer to policy 08F9532793 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100108256,08F9532793,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,9.23,0.00,9.23,Internal transfer to policy 08F9532793 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100112084,08F9532813,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,3.56,0.00,3.56,Internal transfer to policy 08F9532813 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100112084,08F9532813,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,3.56,0.00,2.40,Internal transfer to policy 08F9532813 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100111184,08F9532831,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,7.87,0.00,4.81,Internal transfer to policy 08F9532831 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100111184,08F9532831,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,7.87,0.00,7.87,Internal transfer to policy 08F9532831 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100110727,08F9532840,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,29.90,0.00,29.90,Internal transfer to policy 08F9532840 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100112425,08F9532841,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,6.09,0.00,2.17,Internal transfer to policy 08F9532841 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100112425,08F9532841,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,6.09,0.00,6.09,Internal transfer to policy 08F9532841 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100110844,08F9532863,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,2.03,0.00,2.03,Internal transfer to policy 08F9532863 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100110844,08F9532863,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,2.03,0.00,2.03,Internal transfer to policy 08F9532863 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100111971,08F9532888,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,8.13,0.00,8.13,Internal transfer to policy 08F9532888 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100111971,08F9532888,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,8.13,0.00,8.13,Internal transfer to policy 08F9532888 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100111597,08F9532921,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,9.23,0.00,9.23,Internal transfer to policy 08F9532921 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100111597,08F9532921,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,9.23,0.00,9.23,Internal transfer to policy 08F9532921 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100108674,08F9532927,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,11.02,0.00,6.02,Internal transfer to policy 08F9532927 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100109556,08F9532963,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,7.11,0.00,7.11,Internal transfer to policy 08F9532963 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100109556,08F9532963,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,7.11,0.00,7.11,Internal transfer to policy 08F9532963 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100111697,08F9532969,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,7.62,0.00,7.62,Internal transfer to policy 08F9532969 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100111697,08F9532969,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,7.62,0.00,3.02,Internal transfer to policy 08F9532969 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100111429,08F9532980,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,2.54,0.00,2.54,Internal transfer to policy 08F9532980 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100111429,08F9532980,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,2.54,0.00,1.18,Internal transfer to policy 08F9532980 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100108223,08F9532981,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,13.85,0.00,13.85,Internal transfer to policy 08F9532981 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100108223,08F9532981,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,13.85,0.00,13.85,Internal transfer to policy 08F9532981 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100110179,08F9532982,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,6.09,0.00,4.96,Internal transfer to policy 08F9532982 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100110179,08F9532982,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,6.09,0.00,6.09,Internal transfer to policy 08F9532982 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100110708,08F9532983,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,10.15,0.00,6.91,Internal transfer to policy 08F9532983 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100111287,08F9533006,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,7.62,0.00,7.62,Internal transfer to policy 08F9533006 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100111287,08F9533006,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,7.62,0.00,7.62,Internal transfer to policy 08F9533006 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100109555,08F9533012,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,5.08,0.00,5.08,Internal transfer to policy 08F9533012 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100109555,08F9533012,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,5.08,0.00,5.08,Internal transfer to policy 08F9533012 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100110456,08F9533022,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,11.08,0.00,7.22,Internal transfer to policy 08F9533022 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100110151,08F9533023,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,2.03,0.00,1.48,Internal transfer to policy 08F9533023 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100108103,08F9533029,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,10.15,0.00,10.15,Internal transfer to policy 08F9533029 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100108103,08F9533029,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,10.15,0.00,10.15,Internal transfer to policy 08F9533029 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100111773,08F9533038,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,10.15,0.00,0.95,Internal transfer to policy 08F9533038 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100111574,08F9533041,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,7.62,0.00,3.54,Internal transfer to policy 08F9533041 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100111574,08F9533041,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,7.62,0.00,7.62,Internal transfer to policy 08F9533041 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100111543,08F9533076,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,7.11,0.00,7.11,Internal transfer to policy 08F9533076 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
Policy,Unum,F100111543,08F9533076,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Active,56,7.11,0.00,7.11,Internal transfer to policy 08F9533076 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3801
Policy,Unum,F100107164,08F9533091,49923,MILLIKEN & COMPANY,1001,02/23/2026,ListBill,Internal Transfer to Policy,Partial Processed,56,5.09,0.00,4.72,Internal transfer to policy 08F9533091 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3800
